selected_path,relative_path,collection_folder,scale_family,style,pattern_label,surface_label,mood_tags,key_folder,key_index,major_key,minor_key,normalized_group_id
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop2 style/A - iv VI VII i - Triumphant.mid,01 - C Major - A minor/4 Progression/Minor/pop2 style/A - iv VI VII i - Triumphant.mid,4 Progression,Minor,pop2,iv VI VII i,Triumphant,Triumphant,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop2|iv VI VII i|Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - iv VI VII i - Triumphant.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - iv VI VII i - Triumphant.mid,4 Progression,Minor,pop2,iv VI VII i,Triumphant,Triumphant,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop2|iv VI VII i|Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - iv VI VII i - Triumphant.mid,12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - iv VI VII i - Triumphant.mid,4 Progression,Minor,pop2,iv VI VII i,Triumphant,Triumphant,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop2|iv VI VII i|Triumphant
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop2 style/A - iv VI v VII - Mysterious Hopeful.mid,01 - C Major - A minor/4 Progression/Minor/pop2 style/A - iv VI v VII - Mysterious Hopeful.mid,4 Progression,Minor,pop2,iv VI v VII,Mysterious Hopeful,Mysterious|Hopeful,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop2|iv VI v VII|Mysterious Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - iv VI v VII - Mysterious Hopeful.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - iv VI v VII - Mysterious Hopeful.mid,4 Progression,Minor,pop2,iv VI v VII,Mysterious Hopeful,Mysterious|Hopeful,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop2|iv VI v VII|Mysterious Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - iv VI v VII - Mysterious Hopeful.mid,12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - iv VI v VII - Mysterious Hopeful.mid,4 Progression,Minor,pop2,iv VI v VII,Mysterious Hopeful,Mysterious|Hopeful,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop2|iv VI v VII|Mysterious Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop2 style/A - iv i v VI - Nostalgic Hopeful.mid,01 - C Major - A minor/4 Progression/Minor/pop2 style/A - iv i v VI - Nostalgic Hopeful.mid,4 Progression,Minor,pop2,iv i v VI,Nostalgic Hopeful,Nostalgic|Hopeful,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop2|iv i v VI|Nostalgic Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - iv i v VI - Nostalgic Hopeful.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - iv i v VI - Nostalgic Hopeful.mid,4 Progression,Minor,pop2,iv i v VI,Nostalgic Hopeful,Nostalgic|Hopeful,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop2|iv i v VI|Nostalgic Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - iv i v VI - Nostalgic Hopeful.mid,12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - iv i v VI - Nostalgic Hopeful.mid,4 Progression,Minor,pop2,iv i v VI,Nostalgic Hopeful,Nostalgic|Hopeful,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop2|iv i v VI|Nostalgic Hopeful
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop2 style/A - iv v VI VII - Mysterious Rebellious.mid,01 - C Major - A minor/4 Progression/Minor/pop2 style/A - iv v VI VII - Mysterious Rebellious.mid,4 Progression,Minor,pop2,iv v VI VII,Mysterious Rebellious,Mysterious|Rebellious,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop2|iv v VI VII|Mysterious Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - iv v VI VII - Mysterious Rebellious.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - iv v VI VII - Mysterious Rebellious.mid,4 Progression,Minor,pop2,iv v VI VII,Mysterious Rebellious,Mysterious|Rebellious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop2|iv v VI VII|Mysterious Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - iv v VI VII - Mysterious Rebellious.mid,12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - iv v VI VII - Mysterious Rebellious.mid,4 Progression,Minor,pop2,iv v VI VII,Mysterious Rebellious,Mysterious|Rebellious,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop2|iv v VI VII|Mysterious Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop2 style/A - v VI III i - Hopeful Nostalgic.mid,01 - C Major - A minor/4 Progression/Minor/pop2 style/A - v VI III i - Hopeful Nostalgic.mid,4 Progression,Minor,pop2,v VI III i,Hopeful Nostalgic,Hopeful|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop2|v VI III i|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - v VI III i - Hopeful Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - v VI III i - Hopeful Nostalgic.mid,4 Progression,Minor,pop2,v VI III i,Hopeful Nostalgic,Hopeful|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop2|v VI III i|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - v VI III i - Hopeful Nostalgic.mid,12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - v VI III i - Hopeful Nostalgic.mid,4 Progression,Minor,pop2,v VI III i,Hopeful Nostalgic,Hopeful|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop2|v VI III i|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop2 style/A - v VI v i - Sad.mid,01 - C Major - A minor/4 Progression/Minor/pop2 style/A - v VI v i - Sad.mid,4 Progression,Minor,pop2,v VI v i,Sad,Sad,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop2|v VI v i|Sad
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - v VI v i - Sad.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - v VI v i - Sad.mid,4 Progression,Minor,pop2,v VI v i,Sad,Sad,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop2|v VI v i|Sad
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - v VI v i - Sad.mid,12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - v VI v i - Sad.mid,4 Progression,Minor,pop2,v VI v i,Sad,Sad,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop2|v VI v i|Sad
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop2 style/A - v i iv VII - Dark Rebellious.mid,01 - C Major - A minor/4 Progression/Minor/pop2 style/A - v i iv VII - Dark Rebellious.mid,4 Progression,Minor,pop2,v i iv VII,Dark Rebellious,Dark|Rebellious,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop2|v i iv VII|Dark Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - v i iv VII - Dark Rebellious.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - v i iv VII - Dark Rebellious.mid,4 Progression,Minor,pop2,v i iv VII,Dark Rebellious,Dark|Rebellious,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop2|v i iv VII|Dark Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - v i iv VII - Dark Rebellious.mid,12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - v i iv VII - Dark Rebellious.mid,4 Progression,Minor,pop2,v i iv VII,Dark Rebellious,Dark|Rebellious,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop2|v i iv VII|Dark Rebellious
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop2 style/A - v iv i i - Lonely.mid,01 - C Major - A minor/4 Progression/Minor/pop2 style/A - v iv i i - Lonely.mid,4 Progression,Minor,pop2,v iv i i,Lonely,Lonely,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop2|v iv i i|Lonely
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - v iv i i - Lonely.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop2 style/Eb - v iv i i - Lonely.mid,4 Progression,Minor,pop2,v iv i i,Lonely,Lonely,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop2|v iv i i|Lonely
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - v iv i i - Lonely.mid,12 - B Major - G# minor/4 Progression/Minor/pop2 style/G# - v iv i i - Lonely.mid,4 Progression,Minor,pop2,v iv i i,Lonely,Lonely,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop2|v iv i i|Lonely
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VI III i v - Nostalgic Dark.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VI III i v - Nostalgic Dark.mid,4 Progression,Minor,pop,VI III i v,Nostalgic Dark,Nostalgic|Dark,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VI III i v|Nostalgic Dark
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI III i v - Nostalgic Dark.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI III i v - Nostalgic Dark.mid,4 Progression,Minor,pop,VI III i v,Nostalgic Dark,Nostalgic|Dark,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop|VI III i v|Nostalgic Dark
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI III i v - Nostalgic Dark.mid,12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI III i v - Nostalgic Dark.mid,4 Progression,Minor,pop,VI III i v,Nostalgic Dark,Nostalgic|Dark,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop|VI III i v|Nostalgic Dark
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VI VI i VII - Empowered.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VI VI i VII - Empowered.mid,4 Progression,Minor,pop,VI VI i VII,Empowered,Empowered,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VI VI i VII|Empowered
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI VI i VII - Empowered.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI VI i VII - Empowered.mid,4 Progression,Minor,pop,VI VI i VII,Empowered,Empowered,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop|VI VI i VII|Empowered
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI VI i VII - Empowered.mid,12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI VI i VII - Empowered.mid,4 Progression,Minor,pop,VI VI i VII,Empowered,Empowered,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop|VI VI i VII|Empowered
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VI VII i III - Triumphant Nostalgic.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VI VII i III - Triumphant Nostalgic.mid,4 Progression,Minor,pop,VI VII i III,Triumphant Nostalgic,Triumphant|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VI VII i III|Triumphant Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI VII i III - Triumphant Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI VII i III - Triumphant Nostalgic.mid,4 Progression,Minor,pop,VI VII i III,Triumphant Nostalgic,Triumphant|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop|VI VII i III|Triumphant Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI VII i III - Triumphant Nostalgic.mid,12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI VII i III - Triumphant Nostalgic.mid,4 Progression,Minor,pop,VI VII i III,Triumphant Nostalgic,Triumphant|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop|VI VII i III|Triumphant Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VI VII v III - Rebellious Nostalgic.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VI VII v III - Rebellious Nostalgic.mid,4 Progression,Minor,pop,VI VII v III,Rebellious Nostalgic,Rebellious|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VI VII v III|Rebellious Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI VII v III - Rebellious Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI VII v III - Rebellious Nostalgic.mid,4 Progression,Minor,pop,VI VII v III,Rebellious Nostalgic,Rebellious|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop|VI VII v III|Rebellious Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI VII v III - Rebellious Nostalgic.mid,12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI VII v III - Rebellious Nostalgic.mid,4 Progression,Minor,pop,VI VII v III,Rebellious Nostalgic,Rebellious|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop|VI VII v III|Rebellious Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VI i v III - Hopeful Nostalgic.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VI i v III - Hopeful Nostalgic.mid,4 Progression,Minor,pop,VI i v III,Hopeful Nostalgic,Hopeful|Nostalgic,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VI i v III|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI i v III - Hopeful Nostalgic.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI i v III - Hopeful Nostalgic.mid,4 Progression,Minor,pop,VI i v III,Hopeful Nostalgic,Hopeful|Nostalgic,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop|VI i v III|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI i v III - Hopeful Nostalgic.mid,12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI i v III - Hopeful Nostalgic.mid,4 Progression,Minor,pop,VI i v III,Hopeful Nostalgic,Hopeful|Nostalgic,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop|VI i v III|Hopeful Nostalgic
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VI i v v - Sad.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VI i v v - Sad.mid,4 Progression,Minor,pop,VI i v v,Sad,Sad,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VI i v v|Sad
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI i v v - Sad.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI i v v - Sad.mid,4 Progression,Minor,pop,VI i v v,Sad,Sad,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop|VI i v v|Sad
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI i v v - Sad.mid,12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI i v v - Sad.mid,4 Progression,Minor,pop,VI i v v,Sad,Sad,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop|VI i v v|Sad
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VI iv i v - Hopeful Tender.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VI iv i v - Hopeful Tender.mid,4 Progression,Minor,pop,VI iv i v,Hopeful Tender,Hopeful|Tender,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VI iv i v|Hopeful Tender
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI iv i v - Hopeful Tender.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VI iv i v - Hopeful Tender.mid,4 Progression,Minor,pop,VI iv i v,Hopeful Tender,Hopeful|Tender,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop|VI iv i v|Hopeful Tender
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI iv i v - Hopeful Tender.mid,12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VI iv i v - Hopeful Tender.mid,4 Progression,Minor,pop,VI iv i v,Hopeful Tender,Hopeful|Tender,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop|VI iv i v|Hopeful Tender
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VII iv VII i - Spiritual.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VII iv VII i - Spiritual.mid,4 Progression,Minor,pop,VII iv VII i,Spiritual,Spiritual,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VII iv VII i|Spiritual
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VII iv VII i - Spiritual.mid,07 - Gb Major - Eb minor/4 Progression/Minor/pop style/Eb - VII iv VII i - Spiritual.mid,4 Progression,Minor,pop,VII iv VII i,Spiritual,Spiritual,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,progression|Minor|pop|VII iv VII i|Spiritual
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VII iv VII i - Spiritual.mid,12 - B Major - G# minor/4 Progression/Minor/pop style/G# - VII iv VII i - Spiritual.mid,4 Progression,Minor,pop,VII iv VII i,Spiritual,Spiritual,12 - B Major - G# minor,12,B Major,G# minor,progression|Minor|pop|VII iv VII i|Spiritual
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/4 Progression/Minor/pop style/A - VII iv v i - Mysterious Dark.mid,01 - C Major - A minor/4 Progression/Minor/pop style/A - VII iv v i - Mysterious Dark.mid,4 Progression,Minor,pop,VII iv v i,Mysterious Dark,Mysterious|Dark,01 - C Major - A minor,1,C Major,A minor,progression|Minor|pop|VII iv v i|Mysterious Dark
